title,keywords,keywordWeights
Architecture_of_the_California_missions,santa,0.124
Architecture_of_the_California_missions,clay,0.117
Architecture_of_the_California_missions,wall,0.115
Arctic,arctic,0.886
Arctic,region,0.155
Arctic,russia,0.118
Arctic,sea,0.096
Arctic,canada,0.08
Arctic,pole,0.078
Arctic,pollution,0.077
Arctic,ice,0.069
Arctic,norway,0.069
Arctic,strait,0.067
Arctic_Circle,arctic,0.721
Arctic_Circle,circle,0.538
Arctic_Circle,sun,0.141
Arctic_Circle,horizon,0.115
Arctic_Circle,polar,0.104
Arctic_Circle,geometric,0.077
Arctic_Circle,midnight,0.074
Arctic_Circle,russia,0.071
Arctic_Circle,latitude,0.068
Arctic_Circle,winter,0.068
Arctic_Monkeys,band,0.534
Arctic_Monkeys,monkeys,0.324
Arctic_Monkeys,arctic,0.27
Arctic_Monkeys,album,0.252
Arctic_Monkeys,uk,0.201
Arctic_Monkeys,chart,0.151
Arctic_Monkeys,turner,0.146
Arctic_Monkeys,awards,0.141
Arctic_Monkeys,label,0.123
Arctic_Monkeys,songs,0.114
Arctic_Ocean,arctic,0.597
Arctic_Ocean,ocean,0.531
Arctic_Ocean,ice,0.222
Arctic_Ocean,sea,0.183
Arctic_Ocean,polar,0.15
Arctic_Ocean,pack,0.12
Arctic_Ocean,russia,0.116
Arctic_Ocean,greenland,0.107
Arctic_Ocean,marine,0.095
Arctic_Ocean,basin,0.083
Arctic_Tern,tern,0.672
Arctic_Tern,arctic,0.541
Arctic_Tern,species,0.168
Arctic_Tern,breeding,0.14
Arctic_Tern,birds,0.124
Arctic_Tern,nesting,0.109
Arctic_Tern,grounds,0.085
Arctic_Tern,fish,0.079
Arctic_Tern,bird,0.078
Arctic_Tern,wings,0.076
Arecaceae,palm,0.88
Arecaceae,species,0.125
Arecaceae,genera,0.107
Arecaceae,fruit,0.105
Arecaceae,leaves,0.101
Arecaceae,subfamily,0.101
Arecaceae,coconut,0.087
Arecaceae,date,0.076
Arecaceae,habitat,0.072
Arecaceae,tropical,0.071
Argan,oil,0.667
Argan,fruit,0.258
Argan,morocco,0.174
Argan,goats,0.161
Argan,tree,0.157
Argan,extraction,0.135
Argan,seeds,0.12
Argan,flowers,0.12
Argan,nut,0.11
Argan,fatty,0.102
Argentina,argentina,0.641
Argentina,buenos,0.338
Argentina,aires,0.338
Argentina,argentine,0.303
Argentina,del,0.128
Argentina,la,0.118
Argentina,de,0.084
Argentina,juan,0.077
Argentina,province,0.072
Argentina,country,0.072
Argon,argon,0.882
Argon,ar,0.291
Argon,gas,0.122
Argon,stable,0.091
Argon,mol,0.086
Argon,compounds,0.076
Argon,mercury,0.072
Argon,noble,0.067
Argon,kj,0.063
Argon,gases,0.061
Argyle_diamond_mine,diamonds,0.568
Argyle_diamond_mine,mine,0.501
Argyle_diamond_mine,diamond,0.352
Argyle_diamond_mine,pipe,0.263
Argyle_diamond_mine,ore,0.176
Argyle_diamond_mine,gem,0.126
Argyle_diamond_mine,pit,0.12
Argyle_diamond_mine,mining,0.1
Argyle_diamond_mine,grade,0.097
Argyle_diamond_mine,pink,0.093
Ariel_Sharon,sharon,0.916
Ariel_Sharon,minister,0.143
Ariel_Sharon,palestinian,0.123
Ariel_Sharon,israel,0.122
Ariel_Sharon,israeli,0.117
Ariel_Sharon,prime,0.097
Ariel_Sharon,party,0.081
Ariel_Sharon,gaza,0.052
Ariel_Sharon,defense,0.044
Ariel_Sharon,labor,0.039
Aristarchus_%28crater%29,crater,0.776
Aristarchus_%28crater%29,lunar,0.345
Aristarchus_%28crater%29,km,0.198
Aristarchus_%28crater%29,craters,0.162
Aristarchus_%28crater%29,plateau,0.117
Aristarchus_%28crater%29,radon,0.114
Aristarchus_%28crater%29,apollo,0.105
Aristarchus_%28crater%29,ultraviolet,0.077
Aristarchus_%28crater%29,surface,0.074
Aristarchus_%28crater%29,nasa,0.07
Aristotle,aristotle,0.882
Aristotle,plato,0.228
Aristotle,philosophy,0.132
Aristotle,logic,0.12
Aristotle,alexander,0.071
Aristotle,science,0.07
Aristotle,ethics,0.069
Aristotle,physics,0.065
Aristotle,chance,0.064
Aristotle,bc,0.059
Arithmetic,arithmetic,0.661
Arithmetic,multiplication,0.3
Arithmetic,numbers,0.238
Arithmetic,decimal,0.216
Arithmetic,addition,0.191
Arithmetic,algorithms,0.188
Arithmetic,notation,0.162
Arithmetic,number,0.141
Arithmetic,digits,0.124
Arithmetic,mathematics,0.11
Armadillo,armor,0.378
Armadillo,texas,0.244
Armadillo,tailed,0.218
Armadillo,species,0.217
Armadillo,extinct,0.202
Armadillo,naked,0.187
Armadillo,dig,0.16
Armadillo,family,0.139
Armadillo,mammals,0.122
Armadillo,hoover,0.117
Armand_Jean_du_Plessis%2C_Cardinal_Richelieu,richelieu,0.911
Armand_Jean_du_Plessis%2C_Cardinal_Richelieu,cardinal,0.25
Armand_Jean_du_Plessis%2C_Cardinal_Richelieu,marie,0.1
Armand_Jean_du_Plessis%2C_Cardinal_Richelieu,king,0.088
Armand_Jean_du_Plessis%2C_Cardinal_Richelieu,de,0.085
Armand_Jean_du_Plessis%2C_Cardinal_Richelieu,france,0.08
Armand_Jean_du_Plessis%2C_Cardinal_Richelieu,louis,0.078
Armand_Jean_du_Plessis%2C_Cardinal_Richelieu,xiii,0.073
Armand_Jean_du_Plessis%2C_Cardinal_Richelieu,french,0.064
Armand_Jean_du_Plessis%2C_Cardinal_Richelieu,power,0.054
Armenia,armenia,0.808
Armenia,armenian,0.425
Armenia,armenians,0.169
Armenia,azerbaijan,0.094
Armenia,soviet,0.08
Armenia,karabakh,0.076
Armenia,turkey,0.063
Armenia,ottoman,0.062
Armenia,georgia,0.062
Armenia,republic,0.057
Armia_Krajowa,ak,0.76
Armia_Krajowa,lithuanian,0.33
Armia_Krajowa,polish,0.291
Armia_Krajowa,col,0.133
Armia_Krajowa,lithuania,0.128
Armia_Krajowa,germans,0.124
Armia_Krajowa,infantry,0.116
Armia_Krajowa,poland,0.103
Armia_Krajowa,soviet,0.099
Armia_Krajowa,poles,0.093
Arnold_Schwarzenegger,schwarzenegger,0.948
Arnold_Schwarzenegger,arnold,0.118
Arnold_Schwarzenegger,governor,0.081
Arnold_Schwarzenegger,film,0.074
Arnold_Schwarzenegger,austrian,0.066
Arnold_Schwarzenegger,election,0.059
Arnold_Schwarzenegger,recall,0.053
Arnold_Schwarzenegger,california,0.052
Arnold_Schwarzenegger,allegations,0.048
Arnold_Schwarzenegger,mr,0.047
Arp2_3_complex,complex,0.613
Arp2_3_complex,model,0.29
Arp2_3_complex,proteins,0.228
Arp2_3_complex,mother,0.182
Arp2_3_complex,existing,0.174
Arp2_3_complex,bind,0.151
Arp2_3_complex,cell,0.147
Arp2_3_complex,side,0.146
Arp2_3_complex,end,0.128
Arp2_3_complex,protein,0.124
Ars_moriendi,dying,0.537
Ars_moriendi,temptations,0.255
Ars_moriendi,version,0.216
Ars_moriendi,chapter,0.209
Ars_moriendi,death,0.169
Ars_moriendi,es,0.167
Ars_moriendi,pride,0.162
Ars_moriendi,man,0.15
Ars_moriendi,images,0.133
Ars_moriendi,tradition,0.127
Arsenal_F.C.,arsenal,0.818
Arsenal_F.C.,club,0.231
Arsenal_F.C.,league,0.19
Arsenal_F.C.,colours,0.138
Arsenal_F.C.,football,0.13
Arsenal_F.C.,fa,0.125
Arsenal_F.C.,cup,0.122
Arsenal_F.C.,stadium,0.109
Arsenal_F.C.,mf,0.1
Arsenal_F.C.,crest,0.098
Arsenic,arsenic,0.94
Arsenic,compounds,0.085
Arsenic,timber,0.078
Arsenic,mol,0.076
Arsenic,drinking,0.059
Arsenic,kj,0.056
Arsenic,atomic,0.047
Arsenic,oxidation,0.043
Arsenic,pm,0.04
Arsenic,radius,0.039
Art,art,0.85
Art,painting,0.182
Art,skill,0.125
Art,creative,0.092
Art,artistic,0.089
Art,artist,0.075
Art,artists,0.073
Art,modernism,0.066
Art,medium,0.064
Art,aesthetic,0.062
Arthropod,crabs,0.273
Arthropod,spiders,0.222
Arthropod,segments,0.214
Arthropod,shrimp,0.214
Arthropod,crab,0.209
Arthropod,worms,0.2
Arthropod,grouped,0.167
Arthropod,terrestrial,0.162
Arthropod,body,0.162
Arthropod,insects,0.145
Arthur_Ernest_Percival,malaya,0.554
Arthur_Ernest_Percival,singapore,0.315
Arthur_Ernest_Percival,japanese,0.264
Arthur_Ernest_Percival,officer,0.192
Arthur_Ernest_Percival,war,0.172
Arthur_Ernest_Percival,general,0.159
Arthur_Ernest_Percival,command,0.152
Arthur_Ernest_Percival,surrender,0.148
Arthur_Ernest_Percival,lieutenant,0.146
Arthur_Ernest_Percival,british,0.127
Arthur_Sullivan,sullivan,0.849
Arthur_Sullivan,gilbert,0.227
Arthur_Sullivan,opera,0.19
Arthur_Sullivan,music,0.147
Arthur_Sullivan,operas,0.144
Arthur_Sullivan,composer,0.139
Arthur_Sullivan,quoted,0.103
Arthur_Sullivan,comic,0.082
Arthur_Sullivan,arthur,0.075
Arthur_Sullivan,theatre,0.068
Arthur_Upfield,edition,0.567
Arthur_Upfield,club,0.349
Arthur_Upfield,london,0.285
Arthur_Upfield,uk,0.244
Arthur_Upfield,crime,0.234
Arthur_Upfield,robertson,0.225
Arthur_Upfield,sydney,0.201
Arthur_Upfield,york,0.2
Arthur_Upfield,st,0.171
Arthur_Upfield,nd,0.161
Arthur_Wellesley%2C_1st_Duke_of_Wellington,wellington,0.813
Arthur_Wellesley%2C_1st_Duke_of_Wellington,duke,0.22
Arthur_Wellesley%2C_1st_Duke_of_Wellington,lord,0.148
Arthur_Wellesley%2C_1st_Duke_of_Wellington,french,0.121
Arthur_Wellesley%2C_1st_Duke_of_Wellington,arthur,0.112
Arthur_Wellesley%2C_1st_Duke_of_Wellington,british,0.112
Arthur_Wellesley%2C_1st_Duke_of_Wellington,wesley,0.099
Arthur_Wellesley%2C_1st_Duke_of_Wellington,army,0.096
Arthur_Wellesley%2C_1st_Duke_of_Wellington,napoleon,0.096
Arthur_Wellesley%2C_1st_Duke_of_Wellington,kb,0.089
Arts_and_crafts,crafts,0.785
Arts_and_crafts,art,0.196
Arts_and_crafts,craft,0.184
Arts_and_crafts,arts,0.129
Arts_and_crafts,making,0.129
Arts_and_crafts,textiles,0.118
Arts_and_crafts,involving,0.111
Arts_and_crafts,wood,0.109
Arts_and_crafts,objects,0.108
Arts_and_crafts,skill,0.103
Aruba,antilles,0.406
Aruba,netherlands,0.316
Aruba,island,0.31
Aruba,dutch,0.287
Aruba,caribbean,0.214
Aruba,islanders,0.167
Aruba,tourism,0.137
Aruba,population,0.119
Aruba,language,0.108
Aruba,languages,0.107
Arugula,rocket,0.783
Arugula,vegetable,0.26
Arugula,cultivated,0.239
Arugula,garden,0.132
Arugula,wild,0.122
Arugula,mustard,0.103
Arugula,cooked,0.095
Arugula,species,0.095
Arugula,basil,0.094
Arugula,larvae,0.093
Ascariasis,eggs,0.503
Ascariasis,worms,0.45
Ascariasis,larvae,0.228
Ascariasis,adult,0.228
Ascariasis,symptoms,0.153
Ascariasis,lungs,0.143
Ascariasis,may,0.141
Ascariasis,kg,0.136
Ascariasis,infected,0.114
Ascariasis,mg,0.104
Asia,asia,0.673
Asia,mythology,0.216
Asia,india,0.184
Asia,asian,0.183
Asia,china,0.166
Asia,japan,0.131
Asia,singapore,0.113
Asia,economy,0.109
Asia,malaysia,0.1
Asia,korea,0.098
Asp_%28reptile%29,cleopatra,0.658
Asp_%28reptile%29,antony,0.248
Asp_%28reptile%29,bite,0.215
Asp_%28reptile%29,snake,0.208
Asp_%28reptile%29,shakespeare,0.18
Asp_%28reptile%29,egypt,0.138
Asp_%28reptile%29,plutarch,0.118
Asp_%28reptile%29,poisonous,0.108
Asp_%28reptile%29,snakes,0.106
Asp_%28reptile%29,criminals,0.106
Asparagus,smell,0.269
Asparagus,tender,0.226
Asparagus,vegetable,0.214
Asparagus,green,0.209
Asparagus,sparrow,0.206
Asparagus,tons,0.179
Asparagus,acid,0.172
Asparagus,fresh,0.16
Asparagus,peru,0.155
Asparagus,vegetables,0.153
Asperger_syndrome,autism,0.367
Asperger_syndrome,criteria,0.238
Asperger_syndrome,disorder,0.219
Asperger_syndrome,diagnostic,0.201
Asperger_syndrome,autistic,0.191
Asperger_syndrome,may,0.187
Asperger_syndrome,syndrome,0.184
Asperger_syndrome,skills,0.183
Asperger_syndrome,child,0.167
Asperger_syndrome,adults,0.146
Assyria,assyrian,0.681
Assyria,bc,0.359
Assyria,babylon,0.341
Assyria,abc,0.195
Assyria,king,0.18
Assyria,col,0.177
Assyria,kings,0.095
Assyria,empire,0.092
Assyria,tribute,0.09
Assyria,babylonian,0.085
Astatine,element,0.329
Astatine,iodine,0.31
Astatine,isotopes,0.242
Astatine,radioactive,0.229
Astatine,mol,0.173
Astatine,chemical,0.164
Astatine,periodic,0.157
Astatine,compounds,0.151
Astatine,atomic,0.151
Astatine,oz,0.141
Asteroid,asteroids,0.717
Asteroid,asteroid,0.543
Asteroid,ceres,0.15
Asteroid,earth,0.103
Asteroid,planet,0.094
Asteroid,solar,0.088
Asteroid,planets,0.088
Asteroid,spectral,0.086
Asteroid,belt,0.085
Asteroid,discovery,0.08
Asthma,asthma,0.911
Asthma,symptoms,0.116
Asthma,patients,0.105
Asthma,airways,0.1
Asthma,medication,0.097
Asthma,beta,0.079
Asthma,may,0.076
Asthma,respiratory,0.074
Asthma,diagnosis,0.063
Asthma,inflammation,0.063
Astrology,astrology,0.944
Astrology,celestial,0.107
Astrology,scientific,0.072
Astrology,astronomy,0.062
Astrology,mars,0.058
Astrology,traditions,0.055
Astrology,bodies,0.052
Astrology,planets,0.05
Astrology,chart,0.049
Astrology,alchemy,0.046
Astronomy,astronomy,0.457
Astronomy,galaxies,0.316
Astronomy,stars,0.277
Astronomy,planets,0.235
Astronomy,universe,0.187
Astronomy,objects,0.154
Astronomy,star,0.145
Astronomy,radiation,0.125
Astronomy,celestial,0.123
Astronomy,sun,0.122
Astrophysics_Data_System,database,0.405
Astrophysics_Data_System,astronomical,0.4
Astrophysics_Data_System,papers,0.288
Astrophysics_Data_System,search,0.274
Astrophysics_Data_System,journals,0.238
Astrophysics_Data_System,articles,0.234
Astrophysics_Data_System,astronomy,0.215
Astrophysics_Data_System,astronomers,0.208
Astrophysics_Data_System,research,0.164
Astrophysics_Data_System,journal,0.144
Asunci%C3%B3n,paraguay,0.61
Asunci%C3%B3n,city,0.276
Asunci%C3%B3n,de,0.27
Asunci%C3%B3n,nacional,0.203
Asunci%C3%B3n,la,0.191
Asunci%C3%B3n,villa,0.151
Asunci%C3%B3n,san,0.148
Asunci%C3%B3n,downtown,0.133
Asunci%C3%B3n,cities,0.118
Asunci%C3%B3n,located,0.096
Ateneo_de_Manila_University,ateneo,0.889
Ateneo_de_Manila_University,manila,0.224
Ateneo_de_Manila_University,school,0.148
Ateneo_de_Manila_University,fr,0.142
Ateneo_de_Manila_University,jesuit,0.122
Ateneo_de_Manila_University,campus,0.114
Ateneo_de_Manila_University,university,0.105
Ateneo_de_Manila_University,philippines,0.093
Ateneo_de_Manila_University,de,0.067
Ateneo_de_Manila_University,philippine,0.053
Athanasius_Kircher,clock,0.176
Athanasius_Kircher,images,0.17
Athanasius_Kircher,china,0.151
Athanasius_Kircher,magnetic,0.136
Athanasius_Kircher,plague,0.127
Athanasius_Kircher,alphabet,0.127
Athanasius_Kircher,approach,0.122
Athanasius_Kircher,jesuit,0.112
Athanasius_Kircher,marcus,0.107
Athanasius_Kircher,egyptian,0.107
Atheism,atheism,0.871
Atheism,atheist,0.185
Atheism,god,0.184
Atheism,deities,0.145
Atheism,belief,0.106
Atheism,existence,0.094
Atheism,definition,0.079
Atheism,religion,0.076
Atheism,cf,0.066
Atheism,gods,0.064
Athena,athena,0.916
Athena,zeus,0.219
Athena,goddess,0.155
Athena,athens,0.097
Athena,odysseus,0.091
Athena,heracles,0.058
Athena,owl,0.053
Athena,wisdom,0.047
Athena,athenians,0.046
Athena,helmet,0.04
Athens,athens,0.898
Athens,city,0.151
Athens,olympic,0.126
Athens,suburbs,0.103
Athens,stadium,0.097
Athens,suburb,0.082
Athens,greece,0.076
Athens,central,0.065
Athens,greek,0.064
Athens,airport,0.053
Athletics_%28track_and_field%29,track,0.403
Athletics_%28track_and_field%29,jump,0.366
Athletics_%28track_and_field%29,events,0.312
Athletics_%28track_and_field%29,indoor,0.294
Athletics_%28track_and_field%29,athletics,0.211
Athletics_%28track_and_field%29,outdoor,0.177
Athletics_%28track_and_field%29,field,0.173
Athletics_%28track_and_field%29,run,0.129
Athletics_%28track_and_field%29,races,0.128
Athletics_%28track_and_field%29,sports,0.127
Atlanta%2C_Georgia,atlanta,0.919
Atlanta%2C_Georgia,georgia,0.178
Atlanta%2C_Georgia,city,0.144
Atlanta%2C_Georgia,downtown,0.088
Atlanta%2C_Georgia,park,0.053
Atlanta%2C_Georgia,centre,0.045
Atlanta%2C_Georgia,area,0.042
Atlanta%2C_Georgia,school,0.042
Atlanta%2C_Georgia,skyline,0.039
Atlanta%2C_Georgia,pop,0.039
Atlantic_Coast_Line_Railroad,railroad,0.764
Atlantic_Coast_Line_Railroad,carolina,0.328
Atlantic_Coast_Line_Railroad,florida,0.224
Atlantic_Coast_Line_Railroad,line,0.198
Atlantic_Coast_Line_Railroad,augusta,0.153
Atlantic_Coast_Line_Railroad,georgia,0.136
Atlantic_Coast_Line_Railroad,chartered,0.124
Atlantic_Coast_Line_Railroad,petersburg,0.121
Atlantic_Coast_Line_Railroad,coast,0.112
Atlantic_Coast_Line_Railroad,south,0.109
Atlantic_Ocean,atlantic,0.552
Atlantic_Ocean,ocean,0.409
Atlantic_Ocean,sea,0.179
Atlantic_Ocean,north,0.153
Atlantic_Ocean,metres,0.118
Atlantic_Ocean,south,0.11
Atlantic_Ocean,ft,0.107
Atlantic_Ocean,ridge,0.099
Atlantic_Ocean,norway,0.099
Atlantic_Ocean,islands,0.097
Atlantic_herring,herring,0.808
Atlantic_herring,fish,0.212
Atlantic_herring,larvae,0.196
Atlantic_herring,atlantic,0.155
Atlantic_herring,feeding,0.136
Atlantic_herring,juvenile,0.126
Atlantic_herring,mm,0.119
Atlantic_herring,visible,0.102
Atlantic_herring,eggs,0.09
Atlantic_herring,transparent,0.087
Atlantic_slave_trade,slave,0.544
Atlantic_slave_trade,slaves,0.365
Atlantic_slave_trade,trade,0.289
Atlantic_slave_trade,african,0.286
Atlantic_slave_trade,africans,0.24
Atlantic_slave_trade,slavery,0.24
Atlantic_slave_trade,africa,0.121
Atlantic_slave_trade,sugar,0.108
Atlantic_slave_trade,atlantic,0.101
Atlantic_slave_trade,colonies,0.101
Atlantis,atlantis,0.885
Atlantis,plato,0.337
Atlantis,island,0.072
Atlantis,sea,0.058
Atlantis,ocean,0.056
Atlantis,islands,0.055
Atlantis,story,0.053
Atlantis,athens,0.052
Atlantis,atlantic,0.051
Atlantis,ancient,0.051
Atom,atoms,0.517
Atom,atom,0.44
Atom,electrons,0.364
Atom,nucleus,0.217
Atom,atomic,0.213
Atom,protons,0.193
Atom,electron,0.148
Atom,neutrons,0.133
Atom,energy,0.128
Atom,quarks,0.118
Atonality,music,0.59
Atonality,composers,0.402
Atonality,tone,0.193
Atonality,composer,0.118
Atonality,musical,0.113
Atonality,tones,0.105
Atonality,term,0.095
Atonality,pitch,0.094
Atonality,twelve,0.09
Atonality,composition,0.089
Attack_on_Pearl_Harbor,attack,0.403
Attack_on_Pearl_Harbor,japanese,0.389
Attack_on_Pearl_Harbor,pearl,0.35
Attack_on_Pearl_Harbor,harbour,0.263
Attack_on_Pearl_Harbor,japan,0.211
Attack_on_Pearl_Harbor,aircraft,0.195
Attack_on_Pearl_Harbor,navy,0.155
Attack_on_Pearl_Harbor,battleships,0.148
Attack_on_Pearl_Harbor,fleet,0.136
Attack_on_Pearl_Harbor,carriers,0.128
Attalus_I,bce,0.554
Attalus_I,macedonian,0.31
Attalus_I,philip,0.307
Attalus_I,rome,0.155
Attalus_I,romans,0.146
Attalus_I,war,0.132
Attalus_I,asia,0.122
Attalus_I,warships,0.112
Attalus_I,son,0.097
Attalus_I,king,0.096
Attention-deficit_hyperactivity_disorder,adhd,0.93
Attention-deficit_hyperactivity_disorder,diagnosis,0.155
Attention-deficit_hyperactivity_disorder,disorder,0.125
Attention-deficit_hyperactivity_disorder,symptoms,0.114
Attention-deficit_hyperactivity_disorder,medication,0.089
Attention-deficit_hyperactivity_disorder,diagnosed,0.075
Attention-deficit_hyperactivity_disorder,children,0.072
Attention-deficit_hyperactivity_disorder,brain,0.065
Attention-deficit_hyperactivity_disorder,treatment,0.05
Attention-deficit_hyperactivity_disorder,attention,0.047
Attila_the_Hun,attila,0.928
Attila_the_Hun,danube,0.11
Attila_the_Hun,empire,0.088
Attila_the_Hun,roman,0.087
Attila_the_Hun,constantinople,0.056
Attila_the_Hun,romans,0.051
Attila_the_Hun,invasion,0.049
Attila_the_Hun,battle,0.04
Attila_the_Hun,poetic,0.04
Attila_the_Hun,king,0.038
Auckland,auckland,0.907
Auckland,cbd,0.143
Auckland,city,0.112
Auckland,harbour,0.096
Auckland,urban,0.086
Auckland,zealand,0.086
Auckland,māori,0.072
Auckland,eden,0.062
Auckland,area,0.057
Auckland,transport,0.055
Augusta%2C_Lady_Gregory,gregory,0.574
Augusta%2C_Lady_Gregory,lady,0.378
Augusta%2C_Lady_Gregory,irish,0.315
Augusta%2C_Lady_Gregory,yeats,0.225
Augusta%2C_Lady_Gregory,abbey,0.185
Augusta%2C_Lady_Gregory,theatre,0.154
Augusta%2C_Lady_Gregory,plays,0.129
Augusta%2C_Lady_Gregory,literary,0.12
Augusta%2C_Lady_Gregory,augusta,0.112
Augusta%2C_Lady_Gregory,ireland,0.107
Augustan_literature,satire,0.375
Augustan_literature,pope,0.321
Augustan_literature,novel,0.193
Augustan_literature,swift,0.177
Augustan_literature,plays,0.162
Augustan_literature,poetry,0.144
Augustan_literature,literature,0.136
Augustan_literature,age,0.118
Augustan_literature,gay,0.114
Augustan_literature,political,0.111
Auguste_Rodin,rodin,0.967
Auguste_Rodin,sculpture,0.105
Auguste_Rodin,calais,0.067
Auguste_Rodin,bronze,0.059
Auguste_Rodin,work,0.05
Auguste_Rodin,sculptor,0.046
Auguste_Rodin,monument,0.041
Auguste_Rodin,commissions,0.041
Auguste_Rodin,gates,0.034
Auguste_Rodin,sculptures,0.033
Augustine_of_Hippo,augustine,0.88
Augustine_of_Hippo,sin,0.155
Augustine_of_Hippo,god,0.118
Augustine_of_Hippo,grace,0.085
Augustine_of_Hippo,elect,0.078
Augustine_of_Hippo,church,0.075
Augustine_of_Hippo,genesis,0.064
Augustine_of_Hippo,catholic,0.064
Augustine_of_Hippo,writings,0.063
Augustine_of_Hippo,saint,0.06
Augustus,augustus,0.666
Augustus,octavian,0.385
Augustus,caesar,0.352
Augustus,antony,0.233
Augustus,rome,0.165
Augustus,bc,0.161
Augustus,senate,0.124
Augustus,roman,0.123
Augustus,julius,0.101
Augustus,cleopatra,0.097
Australia,australia,0.73
Australia,australian,0.36
Australia,australians,0.211
Australia,commonwealth,0.103
Australia,south,0.101
Australia,territory,0.093
Australia,indigenous,0.086
Australia,government,0.077
Australia,population,0.069
Australia,federal,0.066
Australian_English,australian,0.709
Australian_English,australians,0.283
Australian_English,pronunciation,0.185
Australian_English,words,0.157
Australian_English,spelling,0.155
Australian_English,vowels,0.131
Australian_English,varieties,0.127
Australian_English,australia,0.125
Australian_English,irish,0.096
Australian_English,phrases,0.09
Australian_Green_Tree_Frog,frog,0.8
Australian_Green_Tree_Frog,tree,0.356
Australian_Green_Tree_Frog,frogs,0.273
Australian_Green_Tree_Frog,green,0.247
Australian_Green_Tree_Frog,species,0.107
Australian_Green_Tree_Frog,prey,0.068
Australian_Green_Tree_Frog,australian,0.065
Australian_Green_Tree_Frog,white,0.065
Australian_Green_Tree_Frog,pet,0.058
Australian_Green_Tree_Frog,skin,0.051
Australian_Open,australian,0.423
Australian_Open,melbourne,0.359
Australian_Open,tournament,0.337
Australian_Open,open,0.291
Australian_Open,arena,0.213
Australian_Open,singles,0.196
Australian_Open,slam,0.19
Australian_Open,tennis,0.176
Australian_Open,doubles,0.169
Australian_Open,championships,0.147
Australian_Ringneck,subspecies,0.634
Australian_Ringneck,species,0.282
Australian_Ringneck,australian,0.205
Australian_Ringneck,parrot,0.195
Australian_Ringneck,australia,0.192
Australian_Ringneck,abdomen,0.19
Australian_Ringneck,green,0.177
Australian_Ringneck,lincoln,0.147
Australian_Ringneck,western,0.134
Australian_Ringneck,rainbow,0.127
Australian_constitutional_law,commonwealth,0.484
